PMID
1915676
3759306
3653275
10575292
3220881
1594891
3427776
9147063
6874250
8017340
3626636
9402941
20587832
15699522
3386332
8268853
11813089
11129399
11708216
2229279
9568587
3715624
8474698
12710740
6813424
12112570
6152675
12674486
6208340
9600358
3243786
6197398
1926899
8366264
930132
3430859
3988814
6455466
17559336
2635344
8403789
11402392
2318279
11542979
1884743
2729007
17347754
2470251
2644572
3999813
7233485
7946418
1630150
11455054
1355868
8413942
6685987
11269380
6169093
2973545
22155148
3592592
9094870
25222587
17690199
1414666
20469802
25128876
10652896
20388070
24559210
7547654
12519654
10846632
12462729
10483929
1425895
10956341
9468003
26333284
16388435
3335749
26915284
8612100
21324569
21046904
12240740
20592234
7267701
25476566
23390590
8439829
26824934
24739133
26028054
21281510
7706599
24466165
29698844
24473577
11194931
27709717
22984797
10573445
18821446
25645586
15527929
19957265
10604504
18751903
10899333
20304652
26368273
3744217
7665410
18572999
11129397
10755222
18215483
12080405
15181395
30392527
2044520
8472366
23521729
7329102
16418853
12099486
24560133
24434323
11557284
9887126
7492978
2715560
12709014
25790841
8556697
444344
12407973
22765915
12535314
24655681
11772534
16567382
10451025
9694309
22950434
7172959
22959930
26975982
2272007
20401769
10664522
24517174
2936607
27494184
23343484
15175090
12633939
1543424
25853882
20433617
3782425
25528930
18465743
26630522
3127454
20484582
10459710
21414926
24706194
9180345
2382714
27929338
2314595
3335743
8226445
25261907
23733520
17717111
2153497
23184236
24454832
30554819
3521995
21194798
23347073
19698803
20230141
16021807
26752635
3698317
15246117
30047989
1784688
21078783
24955624
9061123
27294712
12562918
9836347
3120502
28431286
8377593
16953981
25393092
7702018
16788812
22742812
30707658
25950597
12215957
20508539
25172705
8016173
8988906
29342011
30474739
16254580
11339987
12383577
9222751
19464391
28130120
1592879
8612099
3018067
7018926
30884412
20021411
23651772
20191251
8784131
3111570
3546473
8585879
9298459
25378752
26572156
16860007
9806732
22985469
2338380
12834027
28187153
12917752
16195216
16223646
8704202
26317757
20594942
8845565
8185456
17726362
2031786
28342974
18618421
26119919
25064432
30056101
2379540
21256026
21475376
12559601
9789739
2611793
1810614
7966871
18454278
28877404
3840838
20381674
17920640
18254875
10805523
2759212
26211555
9502641
7626826
27370119
10625964
3816087
8473698
23483959
23032402
12959501
16730388
9809848
26476193
24869503
9309705
26248580
15050282
17968492
20884015
7693443
12364451
17643972
16234464
28956944
1562371
30153450
12070188
26549788
22894740
20149151
18763884
1624698
20478900
28830800
3571874
22446505
8808994
21875610
10459697
29791788
4064554
23514135
26176776
28685910
10956353
18703948
7588693
6434323
24265284
25251046
21593489
26370963
24280618
9659095
18938671
28647426
8166272
24855139
15536031
11723145
26156424
20633545
8880700
3268256
21936801
9277385
24244332
18413919
12729587
11056847
23366677
12739165
19654957
12217099
27079705
8851253
19711197
18814873
15245766
25494687
12888659
10022113
25380675
1782926
22692848
2646355
24968882
7557498
19072252
1522949
19202668
9165807
27034952
7804032
25217594
1791175
23245587
8005728
3913504
26297463
11239975
26539997
1590258
2929306
20106666
9312077
24033249
9628141
9008663
24331549
22615158
28965790
17317461
2591914
3692899
28958029
25227177
12742353
10936905
19437032
3771978
28051970
26392273
6395820
12122544
9520919
7828662
20688111
29144870
17401138
30467594
8237876
16612664
11976182
22796505
19036560
3653431
28411410
20336136
21273405
6611114
2594686
1624690
18593284
11790866
8176145
2291878
3493922
26849998
1613125
7767691
9791079
8950457
2430601
16672161
8675928
12475136
17824632
16791083
17668228
10416812
18556430
24434865
18794414
16254584
19356871
25213483
25224704
24655672
24412288
16230800
7625337
20974705
19707011
2317307
22189624
9164287
10879437
25415262
24696269
20826915
9267972
1858944
11204226
6610164
8630704
2137997
3574049
28230292
7493200
21187579
23526628
8307869
19377015
8733112
24063536
2399089
24122515
1558697
2295771
14625206
684155
24683508
11909891
10919955
8118693
26478277
22732185
8438777
3416437
1529275
25080128
1555567
27172511
20656622
8694012
9060975
16771043
27206842
10826921
10876079
7916940
15345728
2956363
20378352
22614192
30129123
3995215
26468987
12730245
3556603
11037694
22063904
21282292
8366263
15494736
12133855
3200915
15981793
23218565
15018610
2460518
27208824
19299836
9543632
26913518
16481170
11487171
15356207
3341158
17405666
14506079
18234461
28323025
17884748
19570309
21569108
17105387
15834603
8957956
10691172
26772622
27070046
16804031
16371478
28219752
9698576
18379897
15019327
25441053
133331
11450711
17178556
9060263
9322566
26961695
9361476
22879349
10363047
8807536
19776557
24523538
8832544
23505255
29372512
2212385
29121509
24338233
11932582
11040396
12514285
1492752
8859950
27925142
14557479
20354719
8215551
12039443
24956001
1669505
9088843
512651
17327545
16397406
15869919
28725270
9762898
23700191
25589585
7268324
19432388
7634874
10937554
8487673
3489690
25989367
16098757
21244147
17705825
22437204
7564921
11205528
2185620
23911531
16803980
27544203
25856638
22292741
8261780
21186234
21464609
6882783
29330356
19014964
17646723
21844827
1376430
1805811
19445606
7598051
29476804
18383693
1442138
25284090
28168006
10078313
1997571
11078087
22642232
832657
15147591
24054241
27264721
19805420
7955798
6736575
23628501
1351187
1519007
9701036
12571125
17697031
28578478
9093288
9215331
9158553
8339123
10066721
11085258
10552758
27942980
6127343
29654793
8474566
25641368
3606931
21299435
24835195
12122158
11867653
20204780
30623462
1446855
21073004
12111047
27351180
14576712
20150728
9927026
30070881
26825439
27943243
24659482
24397408
23384463
26928884
9582614
19966537
9823736
2321563
26306927
8857514
28625942
27976953
1537643
18835387
10924774
26444773
15763396
2764485
25650665
9502155
3607325
10408662
20601917
22495928
3600282
1549212
19147360
16460369
2312474
16410052
22317964
15998340
8800856
22564865
11404654
11174090
10421600
9071643
11446770
27076523
17606348
16541609
14562168
27291990
26615528
23732046
19301708
24445962
25736395
12808229
30726348
8085434
21521795
3029790
2344676
10613765
30570174
1296763
21252039
22449457
27063513
17274684
10601172
28017139
27813509
16222400
11509534
12035939
8688670
11129387
24217232
3391094
8548496
2144417
24014150
16884442
15860466
8820031
19856630
20157551
11028517
11874185
7713051
21253879
27331916
17351785
20303404
26272993
12759161
30348084
1734823
23105123
17344782
16313945
18373038
25263547
12381770
22803113
11292147
3230490
2564459
1546799
18399060
28562839
12888641
12468370
26305113
20593305
1624699
18346042
9070282
24067120
12145356
10737681
7270459
2522166
8045831
1618934
10357740
8382290
10719758
15699521
2765206
2917585
24243396
9682659
7715624
6526034
7872218
10048631
24806786
2765766
25415391
10624453
17023269
25101709
9176209
23108448
19084511
21818377
1573871
8768881
10680553
7825541
26910859
17983277
9888770
12199170
22699899
12701052
24148093
18569372
22459620
21569800
12672464
17279531
23335261
16192659
10430642
3794191
2789749
1969349
16678725
15005835
25106097
3238254
12166534
20370996
18992949
24053437
22992893
23631441
25805435
15703252
12485366
29054860
10736333
9282633
29494181
24192272
12661198
29260191
8063668
26602866
6706589
26728397
2504587
25779095
17532162
27267308
24219314
12703521
24460636
21995976
3780698
10372690
24528161
8806893
25321942
12865501
25796443
17453561
27227788
9258382
25948067
26589359
10650350
3819346
11243482
1740740
8450728
3103320
3569397
8149532
16216462
19460089
27082043
2268884
30235862
550163
26973112
445957
6723765
9268970
23056545
3453408
30786280
15615118
15636463
8386182
8056942
15980651
9432159
21880615
12357067
24898031
7960462
7521342
17452742
25043924
22724909
24082105
11382799
6521509
19680100
16207624
20478901
24283536
25199589
17197640
9401422
23555810
11145321
11915910
12923395
7896586
7650102
7608785
1358317
7457044
29649065
28363433
9089577
21923618
1303287
9195683
8849821
17942471
19776538
8792319
28130844
8983919
9267582
18534661
19107328
8064395
1940078
21853265
27459861
15182397
23561191
4003184
24828758
10221314
3345280
9626575
23065682
24414089
19619389
29147919
3189174
12968208
20951195
9375323
15952031
18334287
3497075
6825789
8482814
20158505
9630387
7493595
3442618
1234490
3070037
16183948
24700277
23242199
19356825
11311320
20472072
1915693
10337872
18662688
23036998
27889677
8071737
20123699
1359211
22560874
20816692
22932182
12533496
23043546
9881522
27320413
27193368
14561807
29630924
7649932
3182154
22818903
20142771
27327032
23245833
15962810
23939413
12559408
11389930
12735902
15207411
9395987
9085467
26522424
15013666
1766348
15110004
25956604
23919820
9740432
28323091
7435418
2168124
15666585
3622655
21625487
19444940
9143547
27912852
11115808
2033217
19710166
18202542
7513361
1860748
8500470
9243174
18262360
2233821
9799819
9459540
16973245
19534036
16611699
2126391
22230488
1345527
18387544
8561053
26578457
11894758
27516537
17191437
25911712
19563214
25909849
3868034
597637
8980971
3322949
30390251
29326089
1914472
23315756
23736084
12876325
2054280
9694317
10699557
12943534
20960572
18448613
29943239
19442747
2100548
30365649
8310936
26375206
9112155
28846660
868787
26484698
711580
23945551
8185862
11023275
11864807
28584338
28247210
2774233
10577271
8354720
11248876
25213460
29878838
4079824
22206414
29188896
24268755
8498597
15319361
10063981
24372063
28378095
2743739
10795719
15763399
27417060
22530615
10023578
1911901
20572436
7141617
19446639
18285672
17855166
27507687
19631626
7845591
15886411
7183451
16395512
14666424
28004951
8330613
19008462
27555299
20517167
20160464
1825842
19939911
1704211
2209694
9064638
23584765
12923641
7263367
10768031
28556801
16905320
8769786
23680425
9914439
12882986
27197073
10435774
12589778
27761888
19713691
6542860
21746736
29096226
20719580
19683669
2728928
28585053
23161202
22483339
12903065
26633310
20795859
16484991
10848126
7127895
8306038
19707884
9094879
2725072
16406740
1893901
25670334
3432856
26650255
9929860
25161056
11528342
30587151
17311079
17179724
2269253
26253187
19098518
6487773
24077742
23182944
7724047
20884839
1651738
12410085
6807683
16254583
16383249
8219229
2153501
19962789
23882693
7096931
7528382
25388143
10082127
23624491
15310734
21728830
8872642
29239658
22246186
12792158
18713212
1365846
6496592
8340244
15196994
21507069
10911945
23896730
23603446
27844453
2536646
15145914
2915440
2721973
23597737
29103810
16386169
9374744
1825740
7762464
3320839
12508293
3589328
24132650
21536055
28624521
15183221
18413338
24325897
26208709
9080399
12200038
22694275
30187646
30633320
23356574
12488954
25039410
16608398
13793371
8870709
16055961
9751435
27479009
24162336
12915209
17204820
871823
27385346
26971801
1593304
19064305
14624296
16141244
2017784
10026662
21173032
28554736
16518718
25093459
24799450
15501926
7572734
25374153
15083435
16338706
27768507
15328309
21722166
20980452
15386247
29929161
23537202
26630521
21505764
20063124
20126955
21859222
1800131
27909885
23325713
17676558
11685419
9578825
7440308
1987257
22917438
22671957
2299344
18941706
17478011
17273883
19004526
27835771
21667542
27580150
26523387
11772521
1017444
15793084
1262974
3888498
18236464
28470125
10084562
9661593
22613541
20512356
2615851
11835271
2522167
19352206
19023721
10843353
8025206
17021776
23664267
11533290
16003538
2129318
2484271
7552757
25284304
18467546
8441870
8154602
25843236
8847277
9520913
25532598
11187983
7830387
3953298
17267113
12470824
8319137
22402987
3784625
17964104
1898955
12393950
19502061
15364801
26004801
3417414
3518938
16839452
8513956
27694526
2003589
8538247
29056098
11129753
3598088
27684096
3220259
2405423
25498367
22817535
26392028
16877960
10536644
9116911
9071646
21762095
15897686
2012296
25675141
24189210
26059228
9619190
15798372
10223433
11151355
25263739
9413643
21666523
10855906
6491179
904970
17725475
12092790
12132621
23416185
20435594
25351651
15298990
3687569
20345278
2585347
7898640
23847372
8498491
3721203
29137999
17301044
28391817
28232199
2622655
12914020
17882712
12972865
21519868
9129967
20082331
1327629
22417983
10828160
10549835
15543423
3775690
28473644
15723094
11533291
18070224
11152137
11796654
23542868
26096709
3769218
21843646
18203914
7430510
9758377
26719084
24485466
4048818
11808774
20558832
20457166
17581136
21956574
8966837
15381105
18849147
10683616
10683103
23224167
19852071
29370215
28286170
8841784
3596993
12147562
16337884
10842418
15579753
22241054
12714117
23855185
16257477
25288053
7954992
17292629
21905209
8227990
2708223
19171497
9252080
7570351
7600737
8758971
15862203
16944398
1636402
8781858
27794458
22054872
12023259
10496111
20133393
26258853
1653827
8108316
9764969
27141852
9541139
11368920
27012043
23518314
23674266
12427416
26780861
7625340
21185969
26462844
17767685
21035203
16850316
16480974
17914156
11373066
17451133
21386045
21255657
17011556
25810927
15749983
20434345
7796783
16755139
27683903
13678103
9431448
12805121
11312069
20738287
21447408
7517407
25064038
8739046
24940847
9362392
16352331
17288748
6391935
10071714
21124009
26419465
25845994
27133021
12122159
8409279
14499493
15611597
15204431
14663431
17283862
26574799
3127027
10411010
16293445
15995267
11087903
11230783
26095873
7104187
11509497
23433651
19285548
10203144
6539684
299555
7966476
15753170
19305496
16289929
2557659
28391885
29991133
11890579
2248529
11179029
12093431
22128194
15288698
23935918
9640351
12623183
19954304
16484361
9819671
21091959
24366906
15961613
15457450
18231745
11417438
3659579
9349649
16761138
6479604
27333937
28593350
29446966
1559309
9773761
888745
21903342
23135355
6859913
23431484
11136929
23688350
2055659
23642629
15275907
1826059
2735673
17342074
6671482
8569288
6841562
15642332
30518050
3484930
6383857
7130637
1150555
20452582
7268321
21273913
17662509
11581140
7787317
14723784
26044257
16253402
17585023
15974472
24598701
10078317
7671029
8514329
1587971
8172735
29526862
1867967
6216263
6521512
8435048
9398719
25102664
2159497
29853842
23682159
22041097
3431356
26371039
8836157
9291639
9483203
11713068
18476757
25671466
18393657
20570070
12689781
8942405
11915118
9049527
2333989
26371519
3558232
8806666
21306808
720297
21544576
22546961
26264732
25172831
25537199
26005337
17315082
11782660
20152907
30583397
11486028
15955500
1324102
11545193
10855907
8739810
23088196
17620108
15941885
11249925
16254574
14652762
18483165
12244017
9430545
14568481
9622334
14565966
24152691
1814800
28202419
15129806
8836119
1904834
24734343
5640502
3431173
17488362
7477814
24697984
18002119
8138028
2145584
23525044
9650087
15979345
25795963
10100403
25073454
9180666
1769189
28408140
19402344
6583873
19969291
18359743
6832592
9241698
18996985
16763365
9796086
2324641
1601303
9763385
26310888
8237622
29414814
6481050
7943310
11212218
23796946
6107054
11171289
7103407
1932385
9475871
14632798
15793165
514092
17875489
25588897
1551520
16507605
9278213
7096927
17634258
1623961
6333957
28067216
26218845
8509374
28504534
23831263
15708440
24665938
19116332
1120748
3609753
11918628
27185560
12792137
17981307
24232976
29037368
25971629
23452090
17061093
9523865
19734887
12101264
2055556
17186297
8319324
2719906
20876201
8759518
7774287
22762149
1891791
26948137
15669541
6543853
2596436
7056850
15359350
8240083
3993759
20829493
27018287
19190641
11602213
7721270
3803387
17091289
2398011
9887130
17097046
22036598
24778456
1965806
23441119
23784554
18284639
11842037
11438118
12547841
8307881
9753455
4065261
12954489
8450723
1874933
9173937
22116514
6179154
9478023
20968370
26297464
22215789
2180258
6698405
2308382
22806088
14572526
10363787
2767167
22484019
16739986
16023041
21378146
6452527
11909683
900888
16964617
10522955
7555918
12195516
7819377
15020306
22192620
6345585
17070200
1234489
22037296
27049451
25119708
1859012
20544402
27287504
6534876
20541818
8481346
15155217
28028686
19682549
3876350
11374057
10828170
19427909
14526965
2910584
26108562
12475213
21541735
3036926
12096438
11735098
1452889
10601162
19941883
25772792
10694775
7914087
18765278
10760294
14647879
9467431
19995882
17160694
21316037
19435952
9920221
8418117
16498698
25658578
16805927
11867259
3491533
24605782
24821105
22214687
9666891
23433536
6225569
15766611
8653798
19174531
9053825
1689869
12902414
7588681
11895221
21357561
16378342
7790936
3354710
24258198
17698598
14724060
2805680
27856135
9832101
11476427
29921951
23778574
19589952
30698207
24099860
26439183
9797159
11570709
10378910
23906007
25308662
16967205
25816599
9060971
22197954
12560410
15471927
3582505
7066961
529839
8522638
8831872
26994757
20542266
3009476
25050424
15967485
26488591
2315645
19486911
9868282
28144914
10659800
16573846
2976265
16835293
27032428
9292241
9786427
10819308
11352641
1451251
10487697
16609356
6769976
25492854
17228351
18645577
16455811
15226477
8473694
29658747
27338978
22273454
10321789
8426036
15243747
28946019
8193098
9284729
3734197
11346836
3632012
12714245
7097040
4018587
12657618
7124557
25502005
22505642
21107246
7453916
8252385
22343942
25353992
126552
9310086
15972195
25429098
12200036
9278197
977920
22945365
6458051
16953703
7335148
23842102
17315077
3338480
11721145
25857600
4008419
9725547
22789764
24458750
22377734
2079718
8556692
15661816
10632637
11547947
22624743
10427701
17174342
15647756
7381926
9196606
8819093
6862012
16386807
11356780
23271708
29856966
15247037
18505418
21982960
27529275
10694765
2046973
10601887
2254566
22037866
10565775
2284218
3766451
3936490
24996789
12690263
10029332
21287403
30570017
3653290
1456082
8085281
17250718
19568604
17277939
26041112
9051199
24593898
16836698
3624412
22124416
14648128
25137484
12788477
8752074
16214244
2079060
9239439
23856043
11343525
2046051
16168601
25629357
9743613
15244071
23786617
19443267
29211866
17510676
18166287
2301759
12097694
17405135
10490283
25257972
21949421
1917747
8734295
27709269
15507693
3152256
9134886
22036641
16874441
8026980
8030848
1768567
3973359
17139191
233296
20887687
138613
19046657
25817205
8457427
22569063
2592721
9007001
2323071
17419681
1510343
18545216
1705251
26808046
11532681
1400877
1169059
9485371
11976216
15501017
12780747
29769054
27726263
8148663
7922560
22907383
7264239
19168398
3676091
1580808
2932610
25353611
29717801
18782346
24443350
11793620
2302536
30475010
16218974
8585289
6129882
26163682
9883902
7733345
17913757
11390549
8670752
12115634
9442927
29920435
12377141
24535011
20047985
11601662
28587932
342621
1877503
28285816
7153897
26607246
16254581
10402446
9088906
9322550
21215293
17215550
10729216
28084034
19837946
445484
27786590
8992127
29609594
15854780
3780013
1657497
16834928
11353681
7999922
20670457
18283222
16916887
8509238
16740195
7044904
12392789
8875441
21486896
9147370
3784911
18283260
9560064
29720677
29394898
668143
1984902
7020870
17194250
12672596
8370415
18808599
7703914
16390744
19174532
16861699
24700507
9158554
26146886
21743053
12787919
7872222
23417406
4056460
2195251
16623092
17341552
8869686
24270215
15037568
1961368
16899935
19882408
3950300
19295195
18689769
26738118
15031811
24055232
7684394
11584099
15228198
25423123
23442091
15477173
21884326
9469836
21354803
2439851
7153117
7684744
20564552
7308824
12882993
27265392
7912275
8986443
18573012
429773
25520242
16967203
1392268
9660251
3017629
11341303
17472230
26084191
17984623
11167325
3768569
18029095
7721257
30791386
12414869
6158402
25531310
20962913
23786616
3787170
9468517
27779429
7836641
17061954
9681597
10430640
16948487
22366337
9520909
24285677
2880977
23433765
12009359
11547833
10622419
24269880
3796830
19542607
16026789
8142454
28161030
18691270
10379499
9624602
7880908
18077134
1677546
10443989
3707191
8002507
21554791
1878919
17101294
17822709
9625216
3434631
12020948
9175992
26277229
7513684
10357068
3629151
3625670
10197792
18370593
11078083
891744
11197529
9720654
10197727
26249643
26212214
6795256
20399614
14530981
2761117
1547284
19469016
8989721
2318914
23543262
8178203
26691797
16801723
11563938
405301
2214364
8533840
23215819
9292484
379461
21487705
7246336
9008514
18327548
2152844
22421272
3720346
19735444
1652310
7816872
1458764
9579487
11101046
9625371
6873972
29240901
9250890
21714135
3034810
23330087
20498223
3516362
3392544
8698549
1452468
2711053
10642082
15114033
2358643
7491885
17236244
1868480
8259262
11114677
11099707
12714261
19797692
22993032
2089434
11915921
17916375
19794823
995245
10960742
4042574
3626153
10926302
26568155
112139
20191255
3968009
3583321
28363111
7745994
21971945
3719947
26965008
12714264
16798634
41930
22545854
15268755
8177095
9104687
22385373
24695208
28377157
8904346
4018588
24033376
19833808
10958924
14738532
6265139
22579682
3305685
23648586
2083103
20678465
7572737
19587110
26203766
16027009
8970515
28255110
10855597
4065195
3988681
12880787
11394241
23639207
16403105
27739091
19083472
20307323
4038409
10795725
1641768
26149453
12495254
12606003
24661353
2824117
17727699
15247016
3563395
1159068
18816831
8495228
18024243
12074934
22936786
23522494
16940405
2532866
10656182
7318638
16213688
8000292
12201347
830255
23946336
16023289
8539156
16384836
20026186
3746461
10787445
18806290
16155279
23657973
15036396
10926633
9104885
6751586
27530134
1956599
24470107
1651956
19326046
24862021
21305446
12748411
20670240
16390747
16624961
28523359
11330880
1630155
26820977
28012996
22857876
1173981
20042661
3289859
1059082
3409985
20965260
17210145
8706782
16460955
3711902
26609179
1639950
1830252
19302371
2387677
25779661
9733589
10191842
6868081
7948438
12870155
17935071
11677367
3540999
3740907
3395308
18990213
17845226
23033137
25023107
24044692
18387547
2001928
8912686
16443373
26700637
19202126
11320102
2820076
7607728
8642490
17529898
3372906
11589762
24020793
16339311
8603843
21295410
9523218
1851920
27612602
14657209
12222849
26420705
3994738
19416110
17141741
8139745
11101481
618769
6587798
8795665
29723156
24122149
11337011
8152318
4182354
11528348
10604210
10986849
10368346
8862694
1399540
16236485
7661110
12714266
9751430
9173952
14767874
15105033
10773744
25390294
10999822
3858303
1917692
22032891
16953331
13680464
23388346
15630292
9665674
8226486
28346733
20586645
22984146
24406640
18988298
25416114
22974317
2473292
9862231
716979
15006678
29775745
3982081
6377860
21286251
448173
6881090
7402083
1815302
16163442
30130774
22471313
8772587
19923014
17561266
18832152
2268988
19460797
15894316
23595702
9567018
6511115
1304337
3725640
25569961
16705247
8065511
3699883
9492236
15204677
16887751
15569360
10409626
7721267
8403377
2498541
12139953
15922153
15044755
28295754
19548685
19838781
7968287
3557870
28621721
1415011
20188316
17012867
18448802
23755918
7312096
8421077
19427123
11232000
22730253
9279253
8929592
10503065
495547
11354525
19955015
23845170
11761016
18772177
8990506
6984858
12045892
8169657
15319576
1477042
17620930
14763903
7647149
19176216
21487818
12473089
36435
8224037
16254576
24655124
16857855
9284725
15982993
7004733
16799134
9261842
21393448
24008589
24373997
2748528
7081255
14586359
18341424
2681358
7677128
17317451
9719619
8842574
11587131
18163816
18204199
9732050
10223174
7852288
7754168
22995907
9104786
3335983
754345
18426957
2924808
6480814
15284373
7059445
2301187
8485504
3380522
25867811
17611062
2784983
1589462
6294916
16151780
23222705
19227580
22955522
3768419
10860800
19245676
11382786
6585946
21273352
19526388
11079492
3762579
6750723
12167345
12881088
27063083
8007799
892449
17634176
9459374
8475323
23684478
1566834
27989716
16519820
22133517
18317946
22066788
3919037
17463044
26182196
11982672
21179406
8785688
1997569
10580334
2127262
2568608
9734834
26955787
2049523
15609104
3817044
3107609
26923400
6859912
8153849
9138625
15750694
6642213
2745350
21976718
25012840
2001722
27442312
19150480
22442028
19272716
6501024
9042925
8352031
2909555
23142518
21430150
9862252
19370051
20047503
30756167
22102004
8829120
8675133
8803926
8242339
19457451
21407046
10529465
25986238
21254797
6476977
23899636
18580402
15950234
23284706
26545680
8403894
22580060
2499589
3666063
12889840
12506083
15292659
11976166
1601117
9880814
1228339
2065730
7609625
21846245
15465282
21147083
2360699
20671579
9484991
21319632
12766792
18996869
7050220
8567551
7660243
1899338
3508719
21724865
15368710
8175495
582793
3973466
26525098
27121302
2932408
29524625
6929483
17209187
27760422
12783983
11813081
28910551
2583531
8473691
6666491
25601353
22305529
23664671
30101827
16904264
11687550
18029185
19502618
23227981
25022332
1538058
17251909
19728751
30234658
12714249
15269946
20633000
28763621
1602383
22972918
19016935
14977873
8449024
19041090
12197995
9018406
22414593
9219588
28287306
29460037
6380893
1792528
2080640
8649455
12182214
17996334
10600491
1830599
9359997
21877723
1282510
18763882
8064394
23183637
20079740
8388010
14630604
20107069
3497092
18436831
3335748
6862935
21109311
2316235
3677781
21838882
17445994
6800235
3498101
25872500
10852453
10964528
12086700
22605573
23470123
19348872
23887477
27351339
8878718
16461559
7598993
14749134
20843948
16275245
11757878
8498608
6379625
29233718
11574362
6727910
11158007
7593343
710388
19085240
9130465
7669980
26086247
25923484
8304595
8157855
8505216
16649177
3207948
11322415
16024015
3978785
12574671
24584261
26051931
10961364
15283852
7410824
29477953
8979154
8770872
21715509
3001440
15486096
8306550
9670866
9625058
17178543
20433829
11772517
19527329
8801134
9129789
2980813
8819096
14507840
18846469
8443696
3921479
1974070
10360687
8768859
23649802
20176627
11229429
2148706
1703102
3872388
4036887
14580865
15998772
23604919
2735677
20926972
27425570
1651955
3376053
9760327
1420407
9732206
9203529
9434634
28895027
6501023
16143826
7868450
22136468
1287145
8014393
9158073
1521581
16621902
20647348
221563
7049632
15606793
9494704
10749525
7710866
8869915
15039903
10634362
21769992
2298850
19562242
21047171
1835955
14671163
8064370
15271723
22634269
23256612
9401713
24227680
12814800
11227736
2646356
23890349
1295867
10908409
26901223
2994926
2583132
26391948
3455620
20456092
2535364
12545144
8414224
2725068
22579227
11708217
11875672
3034809
1548339
1846007
17478731
21736386
11197525
8391082
21164043
6211314
11772507
17951075
30390247
3147902
2706042
24069317
15313138
2021131
29353214
22499763
18392615
1582585
312834
19699215
8144824
21929288
16685724
1491016
15167986
20883691
1761026
8143888
22515113
7710160
12818346
9284734
30550335
25691285
20865313
23873965
8671265
10071715
